X,Y,OBJECTID,STD_ZIP5,USPS_ZIP_PREF_CITY_1221,USPS_ZIP_PREF_STATE_1221,LATITUDE,LONGITUDE,LAT,LGT
-73.15407161,42.5619573550001,250,01225,CHESHIRE,MA,42.561957355,-73.15407161,42.561957355,-73.15407161
-73.16530763,42.4701623870001,251,01226,DALTON,MA,42.470162387,-73.16530763,42.470162387,-73.16530763
-73.164147,42.472901,252,01227,DALTON,MA,42.472901,-73.164147,42.472901,-73.164147
-73.3607328689999,42.1914794520001,253,01230,GREAT BARRINGTON,MA,42.191479452,-73.360732869,42.191479452,-73.360732869
-73.0829658,42.4334059820001,254,01235,HINSDALE,MA,42.433405982,-73.0829658,42.433405982,-73.0829658
-73.373707977,42.2591555070001,255,01236,HOUSATONIC,MA,42.259155507,-73.373707977,42.259155507,-73.373707977
-73.2350934849999,42.516198935,256,01237,LANESBOROUGH,MA,42.516198935,-73.235093485,42.516198935,-73.235093485
-73.2461372349999,42.3053107810001,257,01238,LEE,MA,42.305310781,-73.246137235,42.305310781,-73.246137235
-73.2726581159999,42.364734276,258,01240,LENOX,MA,42.364734276,-73.272658116,42.364734276,-73.272658116
-73.170533204,42.194404401,259,01245,MONTEREY,MA,42.194404401,-73.170533204,42.194404401,-73.170533204
-73.108800921,42.698506798,260,01247,NORTH ADAMS,MA,42.698506798,-73.108800921,42.698506798,-73.108800921
-73.107077853,42.2257575290001,261,01253,OTIS,MA,42.225757529,-73.107077853,42.225757529,-73.107077853
-73.359885364,42.3755347640001,262,01254,RICHMOND,MA,42.375534764,-73.359885364,42.375534764,-73.359885364
-73.1262708689999,42.1135260980001,263,01255,SANDISFIELD,MA,42.113526098,-73.126270869,42.113526098,-73.126270869
-73.0173287489999,42.575160866,264,01256,SAVOY,MA,42.575160866,-73.017328749,42.575160866,-73.017328749
-73.357328646,42.1065175320001,265,01257,SHEFFIELD,MA,42.106517532,-73.357328646,42.106517532,-73.357328646
-73.429924851,42.1423679210001,266,01258,SOUTH EGREMONT,MA,42.142367921,-73.429924851,42.142367921,-73.429924851
-73.262982027,42.0690901200001,267,01259,SOUTHFIELD,MA,42.06909012,-73.262982027,42.06909012,-73.262982027
-73.375335567,42.3246915490001,268,01266,WEST STOCKBRIDGE,MA,42.324691549,-73.375335567,42.324691549,-73.375335567
-73.2164708449999,42.7081223050001,269,01267,WILLIAMSTOWN,MA,42.708122305,-73.216470845,42.708122305,-73.216470845
-73.073064255,42.500624814,270,01270,WINDSOR,MA,42.500624814,-73.073064255,42.500624814,-73.073064255
-72.600975068,42.599928279,271,01301,GREENFIELD,MA,42.599928279,-72.600975068,42.599928279,-72.600975068
-72.5978459999999,42.5875140000001,272,01302,GREENFIELD,MA,42.587514,-72.597846,42.587514,-72.597846
-72.811617794,42.5225593340001,273,01330,ASHFIELD,MA,42.522559334,-72.811617794,42.522559334,-72.811617794
-72.217964146,42.5840025970001,274,01331,ATHOL,MA,42.584002597,-72.217964146,42.584002597,-72.217964146
-72.56250298,42.6838420490001,275,01337,BERNARDSTON,MA,42.683842049,-72.56250298,42.683842049,-72.56250298
-72.7957196039999,42.587792698,276,01338,BUCKLAND,MA,42.587792698,-72.795719604,42.587792698,-72.795719604
-72.874938344,42.6297255710001,277,01339,CHARLEMONT,MA,42.629725571,-72.874938344,42.629725571,-72.874938344
-72.7166620629999,42.678652298,278,01340,COLRAIN,MA,42.678652298,-72.716662063,42.678652298,-72.716662063
-72.697423887,42.5173225120001,279,01341,CONWAY,MA,42.517322512,-72.697423887,42.517322512,-72.697423887
-72.6044329439999,42.5412014290001,280,01342,DEERFIELD,MA,42.541201429,-72.604432944,42.541201429,-72.604432944
-73.004685122,42.6655252560001,281,01343,DRURY,MA,42.665525256,-73.004685122,42.665525256,-73.004685122
-72.4510943769999,42.5953044340001,282,01344,ERVING,MA,42.595304434,-72.451094377,42.595304434,-72.451094377
-72.828549305,42.6562536610001,283,01346,HEATH,MA,42.656253661,-72.828549305,42.656253661,-72.828549305
-72.491762421,42.5751363520001,284,01349,MILLERS FALLS,MA,42.575136352,-72.491762421,42.575136352,-72.491762421
-72.944552083,42.7228995560001,285,01350,MONROE BRIDGE,MA,42.722899556,-72.944552083,42.722899556,-72.944552083
-72.5328733269999,42.544542377,286,01351,MONTAGUE,MA,42.544542377,-72.532873327,42.544542377,-72.532873327
-72.52095353,42.630693851,287,01354,GILL,MA,42.630693851,-72.52095353,42.630693851,-72.52095353
-72.3299200019999,42.509086913,288,01355,NEW SALEM,MA,42.509086913,-72.329920002,42.509086913,-72.329920002
-72.451135039,42.685894562,289,01360,NORTHFIELD,MA,42.685894562,-72.451135039,42.685894562,-72.451135039
-72.295791955,42.5896073230001,290,01364,ORANGE,MA,42.589607323,-72.295791955,42.589607323,-72.295791955
-72.190353785,42.4878676610001,291,01366,PETERSHAM,MA,42.487867661,-72.190353785,42.487867661,-72.190353785
-72.904495619,42.7004037350001,292,01367,ROWE,MA,42.700403735,-72.904495619,42.700403735,-72.904495619
-72.1775086549999,42.67026997,293,01368,ROYALSTON,MA,42.67026997,-72.177508655,42.67026997,-72.177508655
-72.73427173,42.602824497,294,01370,SHELBURNE FALLS,MA,42.602824497,-72.73427173,42.602824497,-72.73427173
-72.613036902,42.4768917710001,295,01373,SOUTH DEERFIELD,MA,42.476891771,-72.613036902,42.476891771,-72.613036902
-72.56604943,42.453975654,296,01375,SUNDERLAND,MA,42.453975654,-72.56604943,42.453975654,-72.56604943
-72.556739708,42.5999057390001,297,01376,TURNERS FALLS,MA,42.599905739,-72.556739708,42.599905739,-72.556739708
-72.339331068,42.6690429400001,298,01378,WARWICK,MA,42.66904294,-72.339331068,42.66904294,-72.339331068
-72.405843542,42.5407374320001,299,01379,WENDELL,MA,42.540737432,-72.405843542,42.540737432,-72.405843542
-72.400463045,42.5560515220001,300,01380,WENDELL DEPOT,MA,42.556051522,-72.400463045,42.556051522,-72.400463045
-71.8044552979999,42.5790358470001,301,01420,FITCHBURG,MA,42.579035847,-71.804455298,42.579035847,-71.804455298
-71.927501369,42.653436055,302,01430,ASHBURNHAM,MA,42.653436055,-71.927501369,42.653436055,-71.927501369
-71.8163955169999,42.675309783,303,01431,ASHBY,MA,42.675309783,-71.816395517,42.675309783,-71.816395517
-71.5734000209999,42.5598251070001,304,01432,AYER,MA,42.559825107,-71.573400021,42.559825107,-71.573400021
-71.616071569,42.5410781160001,305,01434,DEVENS,MA,42.541078116,-71.616071569,42.541078116,-71.616071569
-72.0706522149999,42.6050518220001,306,01436,BALDWINVILLE,MA,42.605051822,-72.070652215,42.605051822,-72.070652215
-72.039148333,42.5390268890001,307,01438,EAST TEMPLETON,MA,42.539026889,-72.039148333,42.539026889,-72.039148333
-71.9914842749999,42.574781558,308,01440,GARDNER,MA,42.574781558,-71.991484275,42.574781558,-71.991484275
-71.5607682089999,42.6086586010001,309,01450,GROTON,MA,42.608658601,-71.560768209,42.608658601,-71.560768209
-71.577664697,42.5083033130001,310,01451,HARVARD,MA,42.508303313,-71.577664697,42.508303313,-71.577664697
-72.001674462,42.486542656,311,01452,HUBBARDSTON,MA,42.486542656,-72.001674462,42.486542656,-72.001674462
-71.754895883,42.526973196,312,01453,LEOMINSTER,MA,42.526973196,-71.754895883,42.526973196,-71.754895883
-71.482929752,42.539870932,313,01460,LITTLETON,MA,42.539870932,-71.482929752,42.539870932,-71.482929752
-71.727545371,42.588160755,314,01462,LUNENBURG,MA,42.588160755,-71.727545371,42.588160755,-71.727545371
-71.5857856819999,42.668562464,315,01463,PEPPERELL,MA,42.668562464,-71.585785682,42.668562464,-71.585785682
-71.6480023509999,42.5631940230001,316,01464,SHIRLEY,MA,42.563194023,-71.648002351,42.563194023,-71.648002351
-72.061462422,42.554599119,317,01468,TEMPLETON,MA,42.554599119,-72.061462422,42.554599119,-72.061462422
-71.6929794929999,42.657252386,318,01469,TOWNSEND,MA,42.657252386,-71.692979493,42.657252386,-71.692979493
-71.906584563,42.550365818,319,01473,WESTMINSTER,MA,42.550365818,-71.906584563,42.550365818,-71.906584563
-71.746517704,42.6712809200001,320,01474,WEST TOWNSEND,MA,42.67128092,-71.746517704,42.67128092,-71.746517704
-72.046414192,42.678173385,321,01475,WINCHENDON,MA,42.678173385,-72.046414192,42.678173385,-72.046414192
-71.8384265029999,42.2044090360001,322,01501,AUBURN,MA,42.204409036,-71.838426503,42.204409036,-71.838426503
-71.631896538,42.374451956,323,01503,BERLIN,MA,42.374451956,-71.631896538,42.374451956,-71.631896538
-71.526547652,42.028982555,324,01504,BLACKSTONE,MA,42.028982555,-71.526547652,42.028982555,-71.526547652
-71.730822689,42.3374600650001,325,01505,BOYLSTON,MA,42.337460065,-71.730822689,42.337460065,-71.730822689
-72.101117116,42.1947371570001,326,01506,BROOKFIELD,MA,42.194737157,-72.101117116,42.194737157,-72.101117116
-71.965161705,42.138659913,327,01507,CHARLTON,MA,42.138659913,-71.965161705,42.138659913,-71.965161705
-72.010375015,42.128681682,328,01508,CHARLTON CITY,MA,42.128681682,-72.010375015,42.128681682,-72.010375015
-71.970111,42.1380510000001,329,01509,CHARLTON DEPOT,MA,42.138051,-71.970111,42.138051,-71.970111
-71.680507598,42.4177619480001,330,01510,CLINTON,MA,42.417761948,-71.680507598,42.417761948,-71.680507598
-72.0478822919999,42.214793338,331,01515,EAST BROOKFIELD,MA,42.214793338,-72.047882292,42.214793338,-72.047882292
-71.729107745,42.0576443210001,332,01516,DOUGLAS,MA,42.057644321,-71.729107745,42.057644321,-71.729107745
-72.110899671,42.1197755600001,333,01518,FISKDALE,MA,42.11977556,-72.110899671,42.11977556,-72.110899671
-71.687129704,42.1996192330001,334,01519,GRAFTON,MA,42.199619233,-71.687129704,42.199619233,-71.687129704
-71.843095674,42.3395620000001,335,01520,HOLDEN,MA,42.339562,-71.843095674,42.339562,-71.843095674
-72.1580527259999,42.055509908,336,01521,HOLLAND,MA,42.055509908,-72.158052726,42.055509908,-72.158052726
-71.8683745,42.375811297,337,01522,JEFFERSON,MA,42.375811297,-71.8683745,42.375811297,-71.8683745
-71.688815123,42.4598232590001,338,01523,LANCASTER,MA,42.459823259,-71.688815123,42.459823259,-71.688815123
-71.918186707,42.2393537820001,339,01524,LEICESTER,MA,42.239353782,-71.918186707,42.239353782,-71.918186707
-71.6233,42.1233,340,01525,LINWOOD,MA,42.1233,-71.6233,42.1233,-71.6233
-71.763459774,42.196354682,341,01527,MILLBURY,MA,42.196354682,-71.763459774,42.196354682,-71.763459774
-71.5794958769999,42.0335755740001,342,01529,MILLVILLE,MA,42.033575574,-71.579495877,42.033575574,-71.579495877
-72.126801304,42.3205537150001,343,01531,NEW BRAINTREE,MA,42.320553715,-72.126801304,42.320553715,-72.126801304
-71.647124773,42.3175134200001,344,01532,NORTHBOROUGH,MA,42.31751342,-71.647124773,42.31751342,-71.647124773
-71.6536880749999,42.149217703,345,01534,NORTHBRIDGE,MA,42.149217703,-71.653688075,42.149217703,-71.653688075
-72.081013001,42.266941864,346,01535,NORTH BROOKFIELD,MA,42.266941864,-72.081013001,42.266941864,-72.081013001
-71.702142754,42.2280744220001,347,01536,NORTH GRAFTON,MA,42.228074422,-71.702142754,42.228074422,-71.702142754
-71.890192589,42.1665596940001,348,01537,NORTH OXFORD,MA,42.166559694,-71.890192589,42.166559694,-71.890192589
-71.6292999999999,42.0885000000001,349,01538,NORTH UXBRIDGE,MA,42.0885,-71.6293,42.0885,-71.6293
-71.867339511,42.115077065,350,01540,OXFORD,MA,42.115077065,-71.867339511,42.115077065,-71.867339511
-71.8762839249999,42.45162946,351,01541,PRINCETON,MA,42.45162946,-71.876283925,42.45162946,-71.876283925
-71.9076752829999,42.197356363,352,01542,ROCHDALE,MA,42.197356363,-71.907675283,42.197356363,-71.907675283
-71.9522516869999,42.3777479410001,353,01543,RUTLAND,MA,42.377747941,-71.952251687,42.377747941,-71.952251687
-71.717932198,42.2832289400001,354,01545,SHREWSBURY,MA,42.28322894,-71.717932198,42.28322894,-71.717932198
-72.033531253,42.0746308830001,355,01550,SOUTHBRIDGE,MA,42.074630883,-72.033531253,42.074630883,-72.033531253
-71.6814109809999,42.1749999360001,356,01560,SOUTH GRAFTON,MA,42.174999936,-71.681410981,42.174999936,-71.681410981
-71.9890568869999,42.244611202,357,01562,SPENCER,MA,42.244611202,-71.989056887,42.244611202,-71.989056887
-71.768573144,42.437875547,358,01564,STERLING,MA,42.437875547,-71.768573144,42.437875547,-71.768573144
-72.078800617,42.108800913,359,01566,STURBRIDGE,MA,42.108800913,-72.078800617,42.108800913,-72.078800617
-71.610990221,42.1715527360001,360,01568,UPTON,MA,42.171552736,-71.610990221,42.171552736,-71.610990221
-71.631552631,42.071018881,361,01569,UXBRIDGE,MA,42.071018881,-71.631552631,42.071018881,-71.631552631
-71.8654872819999,42.048257499,362,01570,WEBSTER,MA,42.048257499,-71.865487282,42.048257499,-71.865487282
-71.915787665,42.050092562,363,01571,DUDLEY,MA,42.050092562,-71.915787665,42.050092562,-71.915787665
-71.6169523899999,42.2710929180001,364,01581,WESTBOROUGH,MA,42.271092918,-71.61695239,42.271092918,-71.61695239
-71.7846236399999,42.3619814050001,365,01583,WEST BOYLSTON,MA,42.361981405,-71.78462364,42.361981405,-71.78462364
-72.157432682,42.2357377750001,366,01585,WEST BROOKFIELD,MA,42.235737775,-72.157432682,42.235737775,-72.157432682
-71.761879,42.190684,367,01586,WEST MILLBURY,MA,42.190684,-71.761879,42.190684,-71.761879
-71.664551944,42.1158317110001,368,01588,WHITINSVILLE,MA,42.115831711,-71.664551944,42.115831711,-71.664551944
-71.741468127,42.146673601,369,01590,SUTTON,MA,42.146673601,-71.741468127,42.146673601,-71.741468127
-71.802465,42.2628100000001,370,01601,WORCESTER,MA,42.26281,-71.802465,42.26281,-71.802465
-71.842585559,42.269731334,371,01602,WORCESTER,MA,42.269731334,-71.842585559,42.269731334,-71.842585559
-71.837302399,42.244743644,372,01603,WORCESTER,MA,42.244743644,-71.837302399,42.244743644,-71.837302399
-71.77272548,42.254046182,373,01604,WORCESTER,MA,42.254046182,-71.77272548,42.254046182,-71.77272548
-71.7887431509999,42.2887977240001,374,01605,WORCESTER,MA,42.288797724,-71.788743151,42.288797724,-71.788743151
-71.795357382,42.3124091550001,375,01606,WORCESTER,MA,42.312409155,-71.795357382,42.312409155,-71.795357382
-71.795966745,42.229801352,376,01607,WORCESTER,MA,42.229801352,-71.795966745,42.229801352,-71.795966745
-71.8009866629999,42.26179239,377,01608,WORCESTER,MA,42.26179239,-71.800986663,42.26179239,-71.800986663
-71.816877926,42.2743850460001,378,01609,WORCESTER,MA,42.274385046,-71.816877926,42.274385046,-71.816877926
-71.809381312,42.250095469,379,01610,WORCESTER,MA,42.250095469,-71.809381312,42.250095469,-71.809381312
-71.873275167,42.237166207,380,01611,CHERRY VALLEY,MA,42.237166207,-71.873275167,42.237166207,-71.873275167
-71.920562173,42.3047376060001,381,01612,PAXTON,MA,42.304737606,-71.920562173,42.304737606,-71.920562173
-71.7953669999999,42.2664320000001,382,01613,WORCESTER,MA,42.266432,-71.795367,42.266432,-71.795367
-71.423235883,42.318674582,383,01701,FRAMINGHAM,MA,42.318674582,-71.423235883,42.318674582,-71.423235883
-71.4249963939999,42.2836097480001,384,01702,FRAMINGHAM,MA,42.283609748,-71.424996394,42.283609748,-71.424996394
-71.4322779999999,42.3000730000001,385,01703,FRAMINGHAM,MA,42.300073,-71.432278,42.300073,-71.432278
-71.418888,42.278088,386,01704,FRAMINGHAM,MA,42.278088,-71.418888,42.278088,-71.418888
-71.429461798,42.519744277,387,01718,ACTON,MA,42.519744277,-71.429461798,42.519744277,-71.429461798
-71.520050828,42.487490167,388,01719,BOXBOROUGH,MA,42.487490167,-71.520050828,42.487490167,-71.520050828
-71.440298803,42.483856028,389,01720,ACTON,MA,42.483856028,-71.440298803,42.483856028,-71.440298803
-71.46098919,42.2545055250001,390,01721,ASHLAND,MA,42.254505525,-71.46098919,42.254505525,-71.46098919
-71.2740237629999,42.495596247,391,01730,BEDFORD,MA,42.495596247,-71.274023763,42.495596247,-71.274023763
-71.280304227,42.452738869,392,01731,HANSCOM AFB,MA,42.452738869,-71.280304227,42.452738869,-71.280304227
-71.607055445,42.4368447420001,393,01740,BOLTON,MA,42.436844742,-71.607055445,42.436844742,-71.607055445
-71.351271508,42.528291111,394,01741,CARLISLE,MA,42.528291111,-71.351271508,42.528291111,-71.351271508
-71.376461982,42.456659073,395,01742,CONCORD,MA,42.456659073,-71.376461982,42.456659073,-71.376461982
-71.5029395839999,42.291951612,396,01745,FAYVILLE,MA,42.291951612,-71.502939584,42.291951612,-71.502939584
-71.4399159669999,42.199528264,397,01746,HOLLISTON,MA,42.199528264,-71.439915967,42.199528264,-71.439915967
-71.53635102,42.1260473900001,398,01747,HOPEDALE,MA,42.12604739,-71.53635102,42.12604739,-71.53635102
-71.528460546,42.224022077,399,01748,HOPKINTON,MA,42.224022077,-71.528460546,42.224022077,-71.528460546
-71.5611042319999,42.3914362730001,400,01749,HUDSON,MA,42.391436273,-71.561104232,42.391436273,-71.561104232
-71.543102018,42.349334872,401,01752,MARLBOROUGH,MA,42.349334872,-71.543102018,42.349334872,-71.543102018
-71.454124757,42.4327982450001,402,01754,MAYNARD,MA,42.432798245,-71.454124757,42.432798245,-71.454124757
-71.5503700049999,42.09762435,403,01756,MENDON,MA,42.09762435,-71.550370005,42.09762435,-71.550370005
-71.524782005,42.150496117,404,01757,MILFORD,MA,42.150496117,-71.524782005,42.150496117,-71.524782005
-71.3591469369999,42.2870043520001,405,01760,NATICK,MA,42.287004352,-71.359146937,42.287004352,-71.359146937
-71.3773966329999,42.233611663,406,01770,SHERBORN,MA,42.233611663,-71.377396633,42.233611663,-71.377396633
-71.5290262509999,42.292873054,407,01772,SOUTHBOROUGH,MA,42.292873054,-71.529026251,42.292873054,-71.529026251
-71.315032996,42.4241135170001,408,01773,LINCOLN,MA,42.424113517,-71.315032996,42.424113517,-71.315032996
-71.5090814129999,42.4309305730001,409,01775,STOW,MA,42.430930573,-71.509081413,42.430930573,-71.509081413
-71.427285054,42.3813095410001,410,01776,SUDBURY,MA,42.381309541,-71.427285054,42.381309541,-71.427285054
-71.357048267,42.3483258520001,411,01778,WAYLAND,MA,42.348325852,-71.357048267,42.348325852,-71.357048267
-71.1556920039999,42.485272351,412,01801,WOBURN,MA,42.485272351,-71.155692004,42.485272351,-71.155692004
-71.198834082,42.5048426490001,413,01803,BURLINGTON,MA,42.504842649,-71.198834082,42.504842649,-71.198834082
-71.158828549,42.653558676,414,01810,ANDOVER,MA,42.653558676,-71.158828549,42.653558676,-71.158828549
-71.2545932309999,42.5515626490001,415,01821,BILLERICA,MA,42.551562649,-71.254593231,42.551562649,-71.254593231
-71.268089,42.557599,416,01822,BILLERICA,MA,42.557599,-71.268089,42.557599,-71.268089
-71.356640355,42.593635389,417,01824,CHELMSFORD,MA,42.593635389,-71.356640355,42.593635389,-71.356640355
-71.317226158,42.676534743,418,01826,DRACUT,MA,42.676534743,-71.317226158,42.676534743,-71.317226158
-71.49960213,42.6734524010001,419,01827,DUNSTABLE,MA,42.673452401,-71.49960213,42.673452401,-71.49960213
-71.071935162,42.7856433220001,420,01830,HAVERHILL,MA,42.785643322,-71.071935162,42.785643322,-71.071935162
-71.0820066169999,42.7738338840001,421,01831,HAVERHILL,MA,42.773833884,-71.082006617,42.773833884,-71.082006617
-71.1099135439999,42.7794631580001,422,01832,HAVERHILL,MA,42.779463158,-71.109913544,42.779463158,-71.109913544
-70.981394721,42.726314582,423,01833,GEORGETOWN,MA,42.726314582,-70.981394721,42.726314582,-70.981394721
-71.023738039,42.754456062,424,01834,GROVELAND,MA,42.754456062,-71.023738039,42.754456062,-71.023738039
-71.0851735849999,42.7581584390001,425,01835,HAVERHILL,MA,42.758158439,-71.085173585,42.758158439,-71.085173585
-71.1598566439999,42.7074641080001,426,01840,LAWRENCE,MA,42.707464108,-71.159856644,42.707464108,-71.159856644
-71.166896703,42.7116851370001,427,01841,LAWRENCE,MA,42.711685137,-71.166896703,42.711685137,-71.166896703
-71.165897,42.7066970000001,428,01842,LAWRENCE,MA,42.706697,-71.165897,42.706697,-71.165897
-71.159767399,42.690487455,429,01843,LAWRENCE,MA,42.690487455,-71.159767399,42.690487455,-71.159767399
-71.179287113,42.7290714760001,430,01844,METHUEN,MA,42.729071476,-71.179287113,42.729071476,-71.179287113
-71.107778154,42.6821027920001,431,01845,NORTH ANDOVER,MA,42.682102792,-71.107778154,42.682102792,-71.107778154
-71.304997062,42.656498775,432,01850,LOWELL,MA,42.656498775,-71.304997062,42.656498775,-71.304997062
-71.3347629,42.631660352,433,01851,LOWELL,MA,42.631660352,-71.3347629,42.631660352,-71.3347629
-71.299586222,42.63558457,434,01852,LOWELL,MA,42.63558457,-71.299586222,42.63558457,-71.299586222
-71.313864,42.6482310000001,435,01853,LOWELL,MA,42.648231,-71.313864,42.648231,-71.313864
-71.3365691559999,42.649068626,436,01854,LOWELL,MA,42.649068626,-71.336569156,42.649068626,-71.336569156
